"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"	"29"	"30"	"31"	"32"	"33"	"34"	"35"	"36"	"37"	"38"	"39"	"40"	"41"	"42"	"43"	"44"	"45"	"46"	"47"	"48"	"49"	"50"	"51"	"52"	"53"	"54"	"55"	"56"	"57"	"58"	"59"	"60"	"61"	"62"	"63"	"64"	"65"	"66"	"67"	"68"	"69"	"70"	"71"	"72"	"73"	"74"	"75"	"76"	"77"	"78"	"79"	"80"	"81"	"82"	"83"	"84"	"85"	"86"	"87"	"88"	"89"	"90"	"91"	"92"	"93"	"94"	"95"	"96"	"97"	"98"	"99"	"100"
"53"	0	0	0	0	0	0	0	0	0	0	0	0	9.96339362618432e-05	0.00022110341415141	0	0	0	0	0	0	0	0	0	0	0	0	0.000155619107479573	0.000313057708871662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.99151846785226e-05	0.00313415359653867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"54"	0	0	0	0	0	0	0.000146666666666667	0	0	1.67521367521368e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00325902695595003	0.00222990990990991	3.44745395449621e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16799292661362e-05	0	0	0	0	0	0	0
"55"	0	0	0	0	0	0	0	0	0	0.000103265765765766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000256992376992377	0.00313320672023375	0.00116363151884279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000167714987714988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"56"	0	0	0	0	0	0	0	0	0	0.000367476525821596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00311257290220194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258317861715749	2.1320813771518e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"57"	5.97681940700809e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420035918367347	0	0	0	0	0	0	0	0	0	0	0	0	0.000239578571428571	0.00330163265306122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"58"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55984555984556e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00608235208181154	0.000605522522522522	0	0	0	0	0	0	0	0	0	0	0.000873067567567568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"59"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000459216216216216	0.00197386666666667	0.000220702898550725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"60"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.36075205640423e-05	0.000709797101449275	0.00364433837429112	0.00157784976323719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"61"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000619970297029703	0.00197220835126991	0.00466720517596314	0.0011063539211064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"62"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.97486772486772e-05	5.53071083505866e-05	0.00109537796636807	0.00402702695893172	0.000833689403689404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"63"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.64891624297565e-05	0.000531662376662377	0.00312952520087655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000997305587796385	7.00888474681578e-05	0	0	0	0	0	0	0	0
"64"	0	0	0.00014151724137931	0.000330457142857143	0.000471434782608696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000136952380952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145311111111111	0.000387182795698925	0	8.22941176470588e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00186452287581699	0.000192413333333333	0	0
"65"	0	0	0.00110501297738228	2.54562211981567e-05	0.000517012622720898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17858812529219e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000942967741935484	0.00251144640998959	0.000160668202764977	0	0.000427803379416283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.54838709677419e-05	0	2.60620815581254e-05	0
"66"	0	0	4.03530377668309e-05	0	3.3695652173913e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000138357142857143	0.000845345622119816	0.00626994897959184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000615540069686411	0	0	0	0	0	0	0	0	0	0	0	0
"67"	0	0	0	5.29075630252101e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00226863445378151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00700709342560554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000599823529411765	0	0
"68"	0	0	0.00103892172961138	2.8530612244898e-05	0.000139513457556936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254009661835749	2.44349680170576e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000524142857142857	0.000107926267281106	0	0	0.000976689342403628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000229084967320261	0	1.04222821203953e-05	0
"69"	0	0	0	0	0	0	0	0	9.78062678062678e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001217502787068	0	0	0.000128620428751576	0	0	0	0	0.000242467032967033	0	0	0	0	0	0.00307122637362637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00238362603550296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"70"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00226022972972973	0	0	0	0	0	0	0	0	0	0	0	0.0043664375	0.000116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.56206896551724e-05	0	0	0	0	0
"71"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.81734693877551e-05	0.000375965250965251	0	0	0	0	0	0	0	0	0	0	0	0.00507319642857143	0.00700019770408163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.87807881773399e-05	0	0	0	0	0
"72"	0	0	0	0	0	0	0	0	0	0.00153739583333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.95998719590269e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00624409607438017	0.000860833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400733766233766	0	0	0	0	0	0
"73"	0	0.000144236111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104570707070707	0.00916243950617284	0.00285355305867665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.58539682539683e-05	0	0	0	0	0	0
"74"	0.000837714649141403	0.00552196980337079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000167415730337079	0.00556955182426461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"75"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000156417125089691	0	0.000374264286785661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00160267679536377	0	0	0	0	0	3.93159531212629e-05	0.00015743400812792	0.000264403956272775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"76"	0	0	0	0	0	0	0	1.01626737651582e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000110834312573443	0	0	0	0	0	0	0	0	0	0	0.000561321542618521	0	0	0	9.76671341748481e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00630608695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"77"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126833184656557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000310835052232351	0	0.00197590819153146	0	0	0	6.4196978933821e-05	8.21633482848753e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"78"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.52996175095623e-05	0.00121919455309286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.79494743211557e-05	0	0.00114246642246642	0.000705773979107313	4.41847213940237e-05	0	0.000372566412566413	0.00046750962914053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"79"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000718466743757763	5.05557745368546e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000716667249519147	0.00145961174054197	0.00273171323838712	0.000169306335204491	7.19603324254487e-05	0.000213278770336361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"80"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103773385406744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.09229971480425e-05	0.000508228706159741	0.00184692996524993	0.00493603894173603	1.13466915191053e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"81"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00149914688168832	0.000247234692319438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000683014292487977	0.000805203665203665	0.000198878413297018	0.000359434607020814	0.000810129047966886	0.000206067354908557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"82"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000488403955137173	0.000918091219902524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000166032891488473	0	0.000458906063441866	0.000838563515645061	0.000160216921183085	2.9260766612402e-05	0.0017265939759502	0.00072377571883807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"83"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.23540244827213e-05	0.000187972748421402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000494934929724102	0	7.72549019607843e-05	7.58421317244847e-05	1.35582915336677e-05	0	0.00138014485073309	0.00234598838677102	0.00205858131487889	2.06094329623741e-05	2.09411764705882e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"84"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88112891652715e-05	0	0	0	0	0	0	0	0.000296820349761526	0.0051427173119065	0.00294024324324324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"85"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000190749262536873	0	0	0	0	0	0	0.000253414878397711	0.00264934640522876	2.64954954954955e-05	0.00525287222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"86"	0	0	0	0	0	0	0	0	0	0	4.06605432870823e-05	0	0	0	0	0	9.35299003322259e-05	0.000100994386527666	0	0	0	0	0	0	0.00039108935128519	0.00336933333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.32826475849732e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00297172525689562	0	2.12592172433352e-05	0.000339973572938689	8.31829385917908e-05	0	0	0	0	0	0	0	0	0	0
"87"	0	0	0	0	0	0	0	0	0	0	0.00096619102542978	0.00103439651416122	0	0	0	0	0	0	0	0	0	0	0	0	0.000810890952872377	1.90762527233115e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.92760180995475e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000240208443737855	0	0.000486265389876881	0.000654203938656072	0	2.58303624480095e-05	4.62925815487485e-05	0	0	0	0	0	0	0	0	0	0
"88"	0	0	2.13568825343426e-05	0	1.01802757158006e-05	0	0	0	0	0	0	0	0	0	0.000194321951219512	0	0.000278283972125436	2.38015138772077e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.74634146341463e-05	0.000270039339103068	0.00208601045296167	0	1.12891986062718e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503903628792386	0.000296191796008869	0	0	0	0	0	0	0	0	0	2.49056603773585e-05	0
"89"	0	0	0	0	0	0	0	0	0	0	0	0	1.05345117845118e-05	1.42698259187621e-05	0.000494090909090909	0.000132018181818182	0.00141775162337662	0.00073032131661442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95087976539589e-05	0.000209391233766234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00155034368070953	0.000969857954545455	0	0	0	0	0	0	0	0	0	0	0
"90"	0	0	0	0	0	0	0	0	0	0	0.000415893583239748	0	0	0	1.49345622119816e-05	6.40479262672811e-05	0.000341010533245556	0.000298696964881614	0	0	0	0	0	0	0	1.34254992319508e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02995391705069e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000224441110277569	1.00521068642511e-05	0.000289034506013263	0.00168619501466276	0.00181231200492684	0	8.9649663647439e-05	0	0	0	0	0	0	0	0
"91"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89638718473074e-05	0.000828144586304096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00236682901125372	0.000697433749382977	0	0	0	0	0	0	0	0
"92"	0	0	0	0	0	0	0	0	0	0	0.000314843620206703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34336799854041e-05	0.000189424666045356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160893878642074	4.82524228082037e-05	0	1.46358411703239e-05	0.000477279940674824	0.00078048684860024	0.00155658385519884	0	0	0	0	0	0	0	0
"93"	0	0	0	0	0	0	0	0	0	0.000554770114942529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000211780055917987	0.0010495386109762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27037617554859e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00667676575505351	0	0	0	0	0	0	0
"94"	0	0	0	0	0	0	0	0	0	0.000772428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118285714285714	0.00132181224489796	0	0	0	0	0	0
"95"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00328820326678766	0	1.5615763546798e-05	0	0	0	0	0	0	0	0	0.000362854406130268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102480380499405	0.000344965517241379	0	0	0	0
"96"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00111442105263158	0	0.00360071428571429	0	0	0	0.000458981132075472	0	0.000556374429223744	0	0	1.85740740740741e-05	5.19908675799087e-05	0	9.15679012345679e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126641777777778	0	0	0	0
"97"	0	0	0	0.00214712605042017	0.000308653026427963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117960784313725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011916339869281	0	0	0.000241937716262976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00246527489427143	0.00296466666666667	0	0
"98"	0	0	0	0.000554011428571429	2.2304347826087e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00130856470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000687898039215686	0.00238972	0	0
"99"	0	0	0.000809572760789417	0	1.80229696472518e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105160377358491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000349838665572874	6.86285553365249e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.22641509433962e-05	0.000260681679853926	0	0	0.00184563342318059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.80540140584536e-05	0	0.00259750800996796	1.30862533692722e-05
"100"	0	0	0.000125837438423645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00171901785714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34782608695652e-05	0	2.44827586206897e-05	1.34715821812596e-05	1.17374517374517e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044062925170068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000596455525606469	0.00490227040816327
